"source","source_xml","source_image","target_xml","target_image","objects"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000051.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000051.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000051.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000051.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000056.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000056.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000056.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000056.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000061.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000061.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000061.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000061.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000066.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000066.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000066.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000066.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000071.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_orange_000071.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000071.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_orange_000071.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000020.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000020.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000020.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000020.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000039.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000039.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000039.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000039.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000058.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000058.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000058.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000058.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000077.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000077.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000077.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000077.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000096.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000096.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000096.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000096.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000115.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000115.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000115.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000115.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000134.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000134.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000134.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000134.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000153.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000153.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000153.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000153.jpg","10"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000172.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000172.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000172.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000172.jpg","10"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000191.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000191.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000191.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000191.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000210.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000210.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000210.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000210.jpg","11"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000229.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000229.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000229.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000229.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000248.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000248.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000248.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000248.jpg","10"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000267.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000267.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000267.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000267.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000286.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000286.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000286.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000286.jpg","12"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000305.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000305.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000305.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000305.jpg","11"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000324.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000324.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000324.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000324.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000343.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000343.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000343.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000343.jpg","9"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000362.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000362.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000362.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000362.jpg","11"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000381.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000381.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000381.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000381.jpg","13"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000400.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000400.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000400.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000400.jpg","13"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000419.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000419.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000419.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000419.jpg","11"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000438.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000438.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000438.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000438.jpg","13"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000457.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\japan_yellow_000457.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000457.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_japan_yellow_000457.jpg","13"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000038.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000038.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000038.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000038.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000075.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000075.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000075.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000075.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000112.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000112.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000112.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000112.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000149.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000149.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000149.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000149.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000186.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000186.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000186.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000186.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000223.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000223.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000223.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000223.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000260.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000260.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000260.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000260.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000297.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000297.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000297.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000297.jpg","4"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000334.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000334.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000334.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000334.jpg","2"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000371.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000371.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000371.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000371.jpg","3"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000408.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000408.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000408.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000408.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000445.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000445.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000445.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000445.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000482.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000482.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000482.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000482.jpg","10"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000519.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000519.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000519.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000519.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000556.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000556.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000556.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000556.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000593.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000593.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000593.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000593.jpg","7"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000630.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000630.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000630.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000630.jpg","8"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000667.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000667.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000667.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000667.jpg","5"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000704.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000704.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000704.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000704.jpg","4"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000741.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000741.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000741.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000741.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000778.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000778.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000778.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000778.jpg","4"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000815.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000815.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000815.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000815.jpg","2"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000852.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000852.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000852.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000852.jpg","3"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000889.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000889.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000889.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000889.jpg","3"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000926.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000926.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000926.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000926.jpg","3"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000963.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_000963.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000963.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_000963.jpg","6"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001000.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001000.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001000.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001000.jpg","5"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001037.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001037.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001037.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001037.jpg","5"
"v2_pending","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001074.xml","M:\ra3_bot\data\datasets\ra3_v2_pending\raw_frames\soviet_green_001074.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001074.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v2_pending_soviet_green_001074.jpg","6"
"v3_pending","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000095.xml","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000095.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000095.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000095.jpg","1"
"v3_pending","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000142.xml","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000142.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000142.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000142.jpg","1"
"v3_pending","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000189.xml","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000189.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000189.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000189.jpg","3"
"v3_pending","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000236.xml","M:\ra3_bot\data\datasets\ra3_v3_pending\raw_frames\000236.jpg","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000236.xml","M:\ra3_bot\data\datasets\ra3_unified\raw_frames\v3_pending_000236.jpg","5"
